p5,p6,matrix_size_x,matrix_size_y,p2,p1,p8,p7,p3,p4,performance
6,17,2542,4848,0,45,18,99,3,7,0.0267722
12,13,3458,4421,17,68,26,83,4,20,0.0410378
1,5,1337,1760,0,26,18,95,1,24,0.00439838
1,6,1086,4112,2,42,42,92,1,27,0.00480257
20,1,2915,4975,8,118,35,50,6,13,0.037303
1,9,2514,2129,0,26,1,95,1,14,0.0119985
20,0,4965,1961,0,30,6,95,1,24,0.0300142
1,0,1895,2669,0,26,17,95,1,14,0.00823962
8,6,4432,2877,95,36,22,77,3,12,0.0471644
20,3,4757,4173,10,134,30,73,4,5,0.056639
1,4,1227,2729,1,42,15,66,1,14,0.00495816
12,16,3223,3736,40,37,34,77,3,13,0.0394628
8,0,4691,2555,0,37,22,95,2,9,0.0331879
1,0,1601,1963,0,26,56,97,1,27,0.00583553
20,3,4084,4809,11,108,27,81,4,8,0.0537447
1,2,1588,2772,0,26,15,95,1,22,0.00661117
8,13,3660,3761,36,35,50,82,4,19,0.0450162
1,17,1359,3161,0,42,1,90,1,14,0.00584273
1,9,2302,2469,0,26,17,95,1,14,0.0109628
19,29,2228,4244,21,20,50,96,2,7,0.0245906
1,2,1517,2005,0,26,16,97,1,27,0.00555717
4,0,3396,1121,0,52,15,47,1,22,0.0174426
4,0,3662,1273,4,20,19,95,1,22,0.0182692
1,17,1519,4493,0,42,1,88,1,27,0.00729693
22,1,3237,4513,12,118,26,48,3,20,0.0423452
4,5,3431,2294,0,26,34,95,2,7,0.02872
5,15,3580,3261,10,45,1,94,3,20,0.0447955
20,2,3875,4052,25,102,30,81,3,16,0.0487594
1,5,1096,1267,0,26,18,95,1,29,0.00338949
29,0,4673,1125,0,181,39,1,28,7,0.135016
20,19,4767,4574,124,30,86,82,4,24,0.0613634
1,17,1536,3440,0,42,1,89,1,27,0.00745092
1,0,2238,2026,0,26,1,97,1,14,0.00935007
19,28,2304,3092,17,26,78,96,2,23,0.0235153
20,3,3866,4367,27,102,29,81,4,13,0.0475124
20,3,4788,3680,115,18,64,66,4,9,0.0524943
20,3,4553,4627,10,119,34,83,4,7,0.0589103
1,17,2634,3307,0,42,1,96,1,20,0.0162234
1,29,1920,3939,18,26,1,95,1,9,0.0120411
1,15,1381,3649,8,42,68,88,1,14,0.0066429
1,28,2068,1315,10,26,10,98,1,15,0.00717722
24,28,2852,2210,86,18,39,94,3,4,0.0268717
20,3,4980,3777,1,131,80,84,4,9,0.0504228
19,28,2356,3833,19,22,40,96,3,4,0.025539
1,7,1517,3256,0,26,2,95,1,27,0.00718274
28,28,3128,3071,74,19,55,96,1,4,0.0386104
1,6,1068,3101,0,42,29,66,1,29,0.00410787
20,0,4127,2702,73,30,26,82,3,24,0.0401339
12,8,3116,4336,63,37,34,79,4,13,0.0366387
1,0,2321,2026,0,26,17,97,1,14,0.0100756
1,1,2530,1071,1,27,15,98,1,21,0.0074145
1,6,1271,2107,0,43,15,66,1,25,0.00524344
20,19,4474,4530,146,16,82,78,4,7,0.0568372
8,0,4414,1817,0,23,99,94,1,24,0.028575
20,3,4978,4867,10,119,32,83,4,17,0.0649015
1,17,1470,4080,0,42,1,88,1,14,0.00682012
8,0,4134,1492,0,29,10,30,2,5,0.0195422
12,16,3216,3736,40,37,34,76,3,5,0.0386202
8,0,3657,2502,0,28,22,95,2,7,0.0288377
8,16,3893,3532,36,33,21,82,3,13,0.0507078
8,0,3717,2790,66,28,22,82,3,26,0.0411623
20,3,4464,4762,10,119,34,82,4,19,0.0574044
1,32,2119,4166,93,11,84,96,1,14,0.0208464
28,3,4043,3641,126,38,30,82,4,7,0.0490234
12,0,3296,3922,63,33,34,79,4,13,0.036866
20,3,4348,4559,10,119,34,83,4,7,0.055058
8,0,3487,1290,0,28,20,95,2,13,0.0147402
8,0,3956,1109,0,20,78,99,1,22,0.0144946
3,10,1204,3137,5,40,36,29,5,7,0.01118
6,15,3439,4280,12,51,34,95,3,13,0.0436606
19,29,2172,4518,21,22,53,99,2,7,0.0239204
1,0,2118,1980,1,26,1,97,1,14,0.00876884
1,17,2560,4005,1,42,1,96,1,20,0.0173732
1,29,2076,3078,1,26,2,95,1,11,0.0103969
20,0,4933,2002,0,20,38,94,1,24,0.0330855
20,20,4773,4713,10,117,35,82,3,20,0.0655203
1,17,2404,4002,1,42,1,96,1,14,0.0148711
8,0,4384,2080,0,20,67,94,1,24,0.0320701
31,24,4532,1246,91,75,50,20,7,7,0.0242847
12,13,3436,3695,36,37,34,81,4,13,0.039956
19,28,2083,4103,17,22,36,96,2,4,0.0225708
12,13,3509,4227,13,60,34,98,4,14,0.0414973
1,7,1233,4167,2,42,69,88,1,27,0.00579062
6,15,3103,4243,0,51,26,95,2,20,0.0351949
1,0,2687,1641,0,26,1,95,1,21,0.0104552
1,29,2059,2069,1,26,1,95,1,14,0.00893515
6,0,3463,1993,0,19,5,95,2,7,0.0228285
8,16,3996,3470,36,33,22,82,3,13,0.0516768
1,0,1732,1507,1,26,15,98,1,22,0.00612626
8,0,2848,1379,0,45,30,30,1,4,0.0167455
1,0,1829,1810,1,26,15,98,1,21,0.00696596
1,29,2019,2527,1,26,1,95,1,14,0.00888302
31,8,2703,2760,63,38,23,82,3,27,0.0319612
8,0,4441,2135,0,20,67,94,1,24,0.0334458
1,29,2005,2994,1,26,2,95,1,14,0.00982596
20,1,4532,4968,10,119,34,83,4,18,0.0584995
1,0,2037,1534,3,26,10,98,1,21,0.00748442
30,0,4888,1169,231,172,16,1,23,7,0.145905
8,0,4116,1827,0,23,99,94,1,24,0.0264393
20,22,4992,4571,1,162,31,83,4,5,0.0650219
8,0,4097,1764,0,20,5,94,1,24,0.0258243
20,28,2862,1561,4,23,4,95,1,4,0.0197208
8,0,4342,1272,5,28,99,99,6,21,0.0181568
20,3,4757,3583,11,60,30,77,4,12,0.0483014
1,31,1752,3515,13,26,2,95,1,11,0.00955853
8,0,4189,2860,73,29,22,82,4,29,0.0394835
20,3,4295,4848,10,119,34,82,4,17,0.0549314
3,16,2920,3665,28,22,50,96,3,5,0.0347416
8,0,4640,2940,0,37,19,95,3,12,0.0467923
22,22,2788,3769,47,34,35,82,3,4,0.0342073
20,12,4499,4794,111,45,64,83,4,21,0.0572223
4,0,2531,1444,0,44,18,30,1,4,0.0154461
20,2,3851,3709,11,101,34,93,3,12,0.0461752
25,3,4089,3489,126,35,30,82,4,8,0.0491378
1,9,2626,3013,0,26,19,95,1,14,0.0147495
1,5,1053,3023,0,42,16,66,1,25,0.00403871
8,0,3034,1065,0,20,16,99,1,22,0.012529
31,4,3674,2137,94,13,85,91,2,24,0.0290896
21,6,2113,4583,215,183,24,68,1,16,0.0429678
29,5,4676,3418,171,206,15,18,14,16,0.0597274
17,27,4422,2761,169,179,48,3,13,9,0.0586159
30,22,3785,3759,218,30,36,84,15,22,0.090943
16,10,2796,2391,16,86,75,80,21,5,0.0300697
11,7,2164,2602,140,105,16,12,2,5,0.0293885
32,20,3531,3197,227,220,92,58,2,5,0.0679891
5,7,1580,1865,102,188,34,36,29,31,0.0277611
10,16,2642,3250,99,179,61,81,25,22,0.0452811
2,28,4863,4547,101,15,18,29,29,14,30.0
14,6,3187,2260,3,139,76,94,6,31,0.0317836
2,30,3501,4986,69,90,36,84,13,8,0.0774128
8,24,3652,3083,162,11,17,76,14,27,0.286026
15,3,4211,2799,27,10,40,19,2,5,0.080774
15,24,4596,2970,117,213,70,17,6,32,0.0658698
15,27,3781,4071,29,23,69,48,5,3,0.0595467
1,20,4404,4213,118,10,84,14,14,23,0.215469
2,4,1019,1160,224,83,27,39,30,17,0.0137656
24,21,1818,3108,140,206,3,74,8,2,0.0242248
14,28,3493,1500,112,193,83,88,27,27,0.0310031
15,3,2076,3968,217,69,64,8,9,1,0.0310431
28,24,3156,4571,157,125,53,33,30,23,0.0639772
18,13,3126,1411,172,90,22,7,2,27,0.0245838
4,5,3145,2459,241,16,64,84,19,29,0.0558038
28,11,2531,3038,136,26,24,60,9,4,0.0401913
25,30,1542,4927,9,212,39,1,5,10,0.024248
1,26,3654,1321,237,231,14,15,23,28,0.0515176
11,9,3407,1692,114,65,37,79,2,6,0.0257154
4,4,3404,4783,24,169,92,79,18,31,0.0638874
16,0,2821,2372,28,32,84,26,5,18,0.032853
32,14,2963,3518,9,184,91,86,9,27,0.0397321
30,12,2764,3118,0,91,43,59,17,27,0.0463419
32,16,2369,3038,100,188,81,73,9,21,0.0329105
10,5,4927,1684,204,129,79,29,14,10,0.0400122
2,12,1573,4302,43,211,39,66,5,9,0.0287868
4,31,2549,3577,43,13,8,86,29,1,0.482002
17,21,1989,2067,105,100,93,5,22,13,0.0317912
9,5,1569,2547,64,117,15,98,2,26,0.0198329
25,7,2504,4812,38,11,60,36,3,32,0.0342652
18,4,1423,1270,238,141,46,64,25,18,0.0209991
18,16,3706,1769,224,230,33,87,14,15,0.0382462
11,26,2578,3599,134,167,86,4,23,8,0.0474561
23,4,3582,1819,254,17,73,91,26,12,0.0432348
20,1,2816,3176,96,153,38,79,9,16,0.0403713
20,13,3009,1467,168,36,17,1,16,24,0.0548646
4,25,3560,2018,175,119,59,38,9,11,0.0464287
29,20,1344,4668,117,18,81,98,2,1,0.0160343
3,25,4950,2376,250,238,8,88,17,27,0.0762236
11,8,2987,2975,212,234,2,53,9,6,0.0468939
9,17,1103,4151,132,181,53,53,30,28,0.0157044
4,5,4625,4088,254,235,98,64,14,26,0.130172
10,0,1567,3201,70,72,93,56,9,4,0.0188795
3,3,1747,3357,147,98,32,89,23,17,0.0306282
16,10,2567,4796,183,241,82,43,5,23,0.0432782
19,16,1918,1931,31,15,51,20,22,21,0.133343
18,28,4636,4473,152,206,90,31,23,20,0.0927849
6,2,3736,1789,191,47,59,37,2,27,0.0351616
28,7,2206,2862,105,77,94,6,15,6,0.0297262
16,19,4792,3375,19,225,68,71,29,26,0.0613738
20,24,3509,1795,120,108,40,20,9,2,0.0291569
11,24,2440,3357,157,84,19,42,25,13,0.0418962
20,20,4378,1384,212,171,25,24,18,1,0.0338339
10,14,4677,2128,193,112,62,10,22,13,0.0465024
23,0,2525,3929,175,108,70,23,3,18,0.0370922
30,21,2838,4054,199,238,15,98,17,10,0.0482691
9,30,2999,3736,140,79,63,66,17,9,0.0497499
26,16,1375,3660,122,202,88,36,27,6,0.0215873
24,20,3937,2267,113,252,14,38,11,4,0.0397411
27,2,1210,2534,148,67,8,74,18,20,0.0141551
1,22,4933,2608,254,63,30,63,7,28,0.117438
3,4,1701,3148,51,170,43,72,9,19,0.0269131
16,3,3321,3709,19,63,92,45,11,27,0.0566629
31,26,4336,4597,241,184,94,16,17,17,0.108457
21,25,2349,1509,174,164,6,8,19,15,0.0296669
5,27,2264,4909,138,39,10,94,29,29,0.1059
7,23,3900,3654,102,117,74,55,6,22,0.0586358
8,18,1621,3812,133,145,57,8,23,30,0.0319936
11,13,3229,4728,3,77,52,4,26,18,0.172593
13,0,2163,4777,197,152,11,27,3,32,0.0342295
20,17,4902,3231,191,118,13,89,20,28,0.0512189
11,12,1883,4314,99,203,36,98,15,9,0.030131
29,26,4005,1022,80,58,53,74,26,29,0.01917
1,17,4673,1593,256,133,84,65,12,15,0.132165
18,1,1719,3846,197,19,63,30,31,2,0.0387801
27,12,2499,3737,151,49,85,12,31,6,0.0536179
20,0,2986,2387,8,129,38,77,15,9,0.0316512
18,9,2571,1652,200,249,42,6,26,11,0.0383513
6,26,2556,1836,21,142,26,55,26,29,0.0287336
30,1,2209,2603,127,123,87,47,4,27,0.0328622
9,28,4497,4107,207,17,14,90,2,0,0.0823768
6,24,2453,4618,77,27,70,38,13,16,0.0349799
14,2,4717,3434,97,66,57,23,9,22,0.0582478
13,29,4662,1091,146,71,39,21,23,7,0.12642
20,23,1031,2887,160,73,57,34,23,6,0.015328
11,15,4325,2734,99,63,21,65,4,20,0.0414829
28,19,3328,4466,239,253,96,3,9,17,0.0700813
25,14,1539,2885,188,91,80,49,29,11,0.0236876
7,20,1865,1168,73,242,69,25,19,13,0.0201029
5,25,4200,3063,50,108,54,90,21,22,0.0553517
26,26,3517,4238,89,51,2,28,25,14,0.216855
22,21,1386,4600,25,193,51,52,17,21,0.0170366
27,27,4383,4234,3,63,46,40,27,8,0.174045
3,18,1717,2195,234,33,78,77,28,24,0.029779
1,15,1218,3252,1,42,1,97,1,25,0.00527987
8,1,4392,1819,0,21,91,70,2,7,0.0225931
4,1,2250,1813,19,66,99,97,22,30,0.0242672
1,2,1702,1038,0,26,2,97,1,20,0.00459421
1,6,1458,2370,0,26,3,97,1,32,0.00527002
1,0,2701,1733,0,26,4,98,1,23,0.0113329
1,24,1974,3569,1,42,1,93,1,23,0.0104568
20,3,3773,4761,32,86,29,83,4,13,0.0455435
5,6,2929,2240,52,23,45,95,5,26,0.0275824
8,3,3910,2752,0,22,49,99,4,24,0.0392247
7,5,4553,2455,0,21,49,69,2,7,0.0414243
1,0,2921,1560,0,26,4,99,1,21,0.0131546
1,16,1445,4779,0,42,99,94,1,12,0.0070625
20,0,3879,4790,1,138,12,85,4,13,0.0493874
1,5,2378,2318,0,26,5,98,1,23,0.0110584
1,0,2303,3755,0,42,98,86,1,28,0.013062
1,16,1089,2468,0,44,4,96,1,25,0.00417262
25,0,4819,4418,99,24,45,83,4,5,0.0679908
1,1,1692,2806,0,26,1,96,1,24,0.00742716
1,16,1161,4127,0,42,94,98,1,25,0.00489141
8,3,4224,2865,0,22,49,94,4,23,0.0428428
8,5,4637,1784,0,21,91,70,2,7,0.0231001
1,2,1628,1038,0,26,2,97,1,20,0.00437026
20,14,4223,4430,1,138,12,86,5,20,0.0555997
1,20,2392,3596,1,42,6,85,1,23,0.0141746
20,3,4149,4497,29,125,17,86,5,19,0.0533028
1,0,2723,1607,0,26,78,98,1,21,0.0106334
20,1,4947,4523,87,24,45,83,4,20,0.0679773
8,5,3194,1985,0,21,25,99,2,28,0.0214625
17,0,2447,3596,1,27,25,96,2,26,0.0286204
20,3,4062,4297,12,124,16,86,5,13,0.0502264
20,3,4203,4390,29,125,16,86,5,19,0.0540333
24,3,4343,2961,88,26,49,84,4,7,0.0400706
1,16,1527,4710,0,42,99,94,1,13,0.00762916
1,13,1329,2486,0,44,1,97,1,32,0.00569608
12,0,4169,1426,44,32,77,93,13,22,0.0222051
26,3,4537,3577,92,25,49,84,4,1,0.0512305
13,7,3205,2103,0,22,25,95,2,28,0.0276129
20,0,3141,4635,8,124,1,49,3,12,0.0398599
8,0,3426,1182,0,18,17,60,2,7,0.0133575
1,25,2121,3224,0,26,1,96,1,12,0.0110951
20,5,4803,3077,8,47,82,80,4,7,0.0410994
1,5,2762,1957,0,26,5,96,1,14,0.0145262
1,16,1220,4568,1,42,1,97,1,25,0.0054739
20,0,3131,4196,37,46,34,51,3,0,0.0394835
1,15,1190,1336,1,44,2,99,1,25,0.00454808
1,13,1325,2482,0,44,1,97,1,29,0.0057235
8,6,3940,2213,0,21,19,99,1,30,0.0314794
8,0,4588,1424,0,40,86,77,2,5,0.0191397
1,16,1962,4838,0,42,1,93,1,12,0.0115229
1,6,2262,1910,1,26,58,99,1,23,0.0093038
15,0,2504,2914,1,31,15,96,2,26,0.0261601
8,13,3147,1023,0,37,23,99,2,23,0.0123128
1,11,1956,3730,1,42,2,95,1,12,0.0103492
8,0,3483,1270,0,18,10,60,1,12,0.0183333
1,15,1044,3201,12,42,94,96,1,25,0.00450196
8,7,3468,2804,16,22,49,95,4,25,0.0324696
8,0,3619,1054,0,23,16,93,2,23,0.011502
8,5,4067,2040,0,23,67,68,2,23,0.0287405
1,13,1327,2956,0,42,2,97,1,24,0.00552735
1,24,2179,3562,1,42,4,93,1,23,0.0122077
1,16,1536,4291,0,42,1,97,1,14,0.0076674
25,3,4766,3631,90,25,49,83,4,0,0.0543533
20,0,3787,4905,32,87,29,84,4,13,0.046447
8,7,3315,2924,36,22,44,94,4,26,0.0336037
1,13,1362,2949,0,42,2,97,1,14,0.00581913
1,15,1088,2464,2,42,95,99,1,25,0.00431315
20,0,3164,4296,8,124,1,49,3,12,0.0366729
8,6,3191,1975,0,21,25,99,1,28,0.025282
24,0,3127,1999,127,12,65,56,4,5,0.0282525
20,3,4018,4187,30,87,34,83,4,13,0.0486672
25,0,3263,3407,38,32,34,95,4,5,0.0417565
25,3,4708,3461,96,25,49,83,4,0,0.0504318
1,15,1341,4410,0,42,99,94,1,14,0.00615087
1,5,2259,1526,0,26,1,99,1,21,0.0078878
8,7,3520,2842,36,22,50,95,4,26,0.0327109
1,6,1458,1329,1,26,3,98,1,25,0.00484192
1,5,2324,1838,0,26,8,98,1,23,0.00924308
20,15,4470,4497,1,139,17,86,5,21,0.058644
1,16,1792,4637,0,42,2,94,1,13,0.0101084
20,3,4621,4700,30,87,34,83,4,21,0.0601363
25,3,4975,3448,96,23,49,83,4,9,0.0523157
6,7,3301,2647,0,21,4,94,2,7,0.0292648
1,15,1134,1883,1,43,3,99,1,25,0.00440242
8,0,3253,1525,0,21,6,95,2,5,0.0163338
13,0,2845,3746,28,27,40,59,5,5,0.0410579
8,0,4470,1551,0,21,87,70,1,6,0.0240215
8,0,2646,1084,0,23,16,93,2,21,0.0112256
1,6,1396,1769,0,26,1,98,1,23,0.00457451
20,0,3146,4383,36,56,34,51,3,0,0.0388109
1,16,1121,1483,1,42,4,98,1,25,0.00401333
16,9,1296,4832,22,18,99,97,1,13,0.0110831
25,15,3201,3847,41,22,62,95,4,18,0.0423526
8,5,4666,2324,0,21,49,69,2,7,0.0310557
8,6,3806,2014,0,21,6,99,1,30,0.0282653
1,13,1369,2544,0,44,1,97,1,21,0.00587509
15,19,1878,3667,3,27,37,96,2,14,0.0207692
1,25,2301,3026,0,26,9,96,1,23,0.0117858
20,0,3366,4989,34,56,34,59,3,0,0.0442371
1,0,2283,3872,1,42,6,85,1,13,0.0133368
22,3,4815,3198,90,23,49,82,4,20,0.0472134
25,0,3979,4117,68,25,47,96,4,5,0.058262
1,21,2338,3507,1,42,6,85,1,23,0.0137274
25,3,4527,3871,99,25,49,83,4,7,0.054889
1,2,1802,2535,0,26,1,96,1,24,0.00754225
1,10,2598,3060,0,26,6,98,1,21,0.0145195
1,2,1570,1147,0,26,2,99,1,20,0.00436543
1,5,2743,1926,0,26,5,95,1,14,0.0124134
1,15,1490,4879,0,42,1,97,1,13,0.00713647
24,0,2519,2714,1,40,1,95,2,7,0.0320786
8,0,2993,1159,0,18,15,93,2,13,0.0125624
20,0,2687,3271,0,42,4,95,2,7,0.0268013
14,0,2608,2301,1,27,25,96,1,28,0.025916
25,0,4637,4130,98,25,49,83,4,5,0.0603683
1,15,1202,3491,0,42,98,99,1,25,0.00501437
15,0,2903,3020,28,26,43,92,3,26,0.0318958
20,3,3811,4581,34,86,34,83,4,13,0.0462401
1,13,1208,2544,0,42,1,98,1,16,0.0046256
1,1,2355,4850,0,42,98,96,1,28,0.0152874
25,0,4916,4934,96,23,45,83,4,5,0.0847664
8,0,3831,1234,0,25,15,93,2,23,0.0142306
1,15,1194,1885,1,44,95,97,1,25,0.00483579
8,0,4740,1534,0,21,87,70,2,5,0.0195209
1,1,1741,1667,0,26,1,97,1,24,0.00607755
20,3,3814,4520,34,86,34,83,4,13,0.04468
1,15,1064,2983,2,42,90,96,1,25,0.00425844
1,15,1821,3290,1,42,1,94,1,18,0.00913998
1,13,1926,2670,0,26,1,96,1,24,0.00847535
15,6,2832,2236,34,31,15,93,5,26,0.0267183
20,5,4673,4138,98,25,49,83,4,20,0.0580161
20,0,3311,4928,11,80,7,94,3,16,0.0445131
1,15,1212,3562,2,42,94,98,1,25,0.00520082
1,6,2261,1884,0,26,11,98,1,23,0.00919909
1,16,1445,3407,0,42,1,97,1,14,0.00666879
1,2,1855,2660,0,26,1,96,1,24,0.00805177
8,4,3967,2500,0,26,19,99,1,30,0.0365713
1,15,1276,3967,0,42,1,97,1,14,0.00578216
20,0,3197,4819,3,80,2,79,3,12,0.0418435
6,7,3358,2520,13,21,49,94,2,26,0.0283649
1,16,1069,2732,1,43,86,98,1,25,0.00421798
8,3,3897,2497,0,23,49,69,2,23,0.0355872
15,1,2288,4663,6,27,65,96,2,27,0.0271799
1,24,2298,3415,0,26,14,96,1,23,0.0131794
20,15,3971,4848,1,159,12,94,5,20,0.0532484
1,13,1368,2095,0,43,2,97,1,23,0.00541797
20,3,4197,4292,30,124,33,86,5,19,0.0540914
12,0,4873,1322,1,50,80,83,8,13,0.0193453
1,5,1404,1944,0,26,1,97,1,17,0.00474383
1,16,1575,3328,0,42,2,94,1,17,0.00689141
1,2,1970,3814,19,20,99,93,1,11,0.0111763
7,3,4862,2736,0,22,49,82,4,7,0.0508288
11,0,3604,2467,39,21,63,87,2,26,0.0315088
1,16,1323,3178,0,42,1,97,1,15,0.00572111
1,13,1239,2820,0,42,97,99,1,25,0.00513638
6,3,4407,1132,116,220,75,6,27,23,0.0353543
20,0,2987,4238,10,64,31,51,3,0,0.0370036
32,11,4326,1185,153,144,6,82,16,16,0.024002
20,14,4637,4911,1,143,8,98,4,21,0.0615777
13,15,2823,3606,21,27,40,59,5,5,0.0417761
8,4,3608,2610,0,20,50,95,1,26,0.0347536
1,2,1697,1721,2,26,53,97,1,24,0.00632752
8,12,3836,3049,0,20,69,99,4,7,0.0456435
1,12,2294,4001,0,42,98,96,1,28,0.0137513
8,5,4641,2264,0,21,49,69,2,7,0.0295849
28,0,3419,3303,66,32,34,95,4,5,0.0408078
25,0,2738,4962,10,46,2,95,2,9,0.0334142
1,9,2794,2395,0,26,8,69,1,11,0.0208924
1,1,2006,3641,1,42,1,96,1,22,0.0106938
1,15,1647,3162,0,42,1,96,1,17,0.00757772
15,0,3124,2514,0,21,4,94,2,12,0.0326377
25,0,2643,3807,11,26,61,95,2,26,0.0328335
1,5,2584,2535,0,26,5,96,1,23,0.0134218
1,0,2267,1468,0,26,1,98,1,21,0.00783288
13,0,2864,3866,28,33,33,59,5,5,0.040763
1,13,2198,2934,0,26,11,96,1,23,0.010708
1,25,2168,2518,0,26,14,96,1,23,0.00989268
20,3,4797,4691,1,91,34,83,4,5,0.0669525
20,0,3171,4031,36,51,34,51,3,0,0.0390114
15,0,2774,2634,0,26,15,95,2,12,0.0303502
25,3,4894,3381,96,23,49,82,4,9,0.052869
19,0,3074,3007,36,33,15,94,4,13,0.0373369
7,3,4489,2863,0,25,29,85,4,7,0.0491072
8,7,3424,2318,0,31,9,95,2,28,0.0256418
8,5,3468,2113,0,21,25,95,2,29,0.02333
8,0,4122,1571,0,21,6,70,2,7,0.018323
28,3,4044,3755,68,25,49,96,4,7,0.0515218
18,0,2671,2834,0,42,5,95,2,7,0.0259286
8,4,3360,2544,0,31,4,94,1,26,0.0332285
4,5,2740,2466,1,33,13,69,3,26,0.0285982
1,5,2446,2154,0,26,5,96,1,13,0.0112696
29,17,4639,1137,0,243,73,19,7,2,0.135749
25,0,4783,3971,98,24,49,83,4,5,0.0592284
8,1,4136,3000,28,23,49,84,4,23,0.0381975
1,13,1314,1833,0,43,1,99,1,31,0.00536533
8,11,4305,2795,0,22,49,99,4,7,0.0416686
16,7,1176,4058,14,25,98,98,1,23,0.0110585
1,20,2245,3613,1,42,6,85,1,23,0.0130129
20,13,4774,4313,142,68,62,5,26,1,0.0880364
12,27,3883,1818,134,242,82,10,31,19,0.0444299
2,9,3363,3867,70,32,40,35,27,27,0.186346
12,4,4602,3324,250,203,2,71,7,12,0.0615227
10,26,4801,1770,250,114,79,60,15,1,0.043248
9,21,3432,1077,18,148,14,50,16,8,0.0209699
26,11,3300,2052,122,202,67,82,29,6,0.0350289
3,12,4163,1049,222,103,15,56,5,16,0.0272201
12,1,1208,1161,184,36,65,49,26,27,0.0161965
13,10,1717,2843,146,16,90,3,27,14,0.0255037
19,4,4964,4102,2,221,15,38,30,27,0.0888277
20,25,3902,3726,79,251,61,7,20,30,0.0866851
14,8,2862,1031,193,18,44,23,8,29,0.0239728
19,15,2619,2999,112,252,26,14,29,16,0.049758
28,13,2435,3088,228,237,3,20,4,14,0.0372754
18,30,1471,1151,43,144,69,48,13,4,0.0165554
17,29,1835,2847,90,144,87,10,27,11,0.0310922
5,31,2564,1222,66,142,77,40,17,1,0.0223697
8,5,3987,2797,227,55,87,27,1,30,0.0715427
15,3,3612,2712,222,169,54,71,21,21,0.053591
31,24,4945,3169,236,45,48,15,5,18,0.0746237
21,29,3338,3574,79,103,30,70,7,1,0.0414122
18,4,2713,4246,16,135,34,18,9,8,0.0334121
18,26,1876,3989,77,142,49,91,29,27,0.0285632
13,17,2080,4606,167,188,2,22,30,4,0.034487
13,22,2403,4651,90,230,67,55,23,22,0.0389108
27,30,1153,4497,167,82,92,11,16,9,0.0161522
5,1,1862,3044,96,221,40,47,31,9,0.032393
2,22,2610,1848,74,53,92,6,9,12,0.0259957
28,9,1598,4609,238,157,63,52,28,7,0.0271575
3,27,2889,4436,107,201,55,3,4,20,0.0566121
28,11,1901,1025,59,83,28,51,4,14,0.0148271
22,1,4549,2085,94,173,72,15,24,5,0.0415514
17,18,3572,3453,74,150,24,96,10,1,0.0456782
18,2,3511,3843,38,61,76,31,15,24,0.0695814
19,5,3541,2426,138,59,35,4,21,25,0.0686324
27,11,2506,2039,74,220,2,43,4,18,0.0331057
24,13,3565,4202,59,25,76,90,31,25,0.115644
14,30,1772,2487,145,246,25,2,29,27,0.0333978
5,23,2618,3982,73,225,17,78,23,10,0.0472935
1,3,3081,1200,5,19,70,41,10,7,0.019602
28,25,4717,3871,153,21,38,74,14,5,0.130442
2,20,2419,4634,156,173,30,83,28,29,0.0595393
18,21,1411,3438,179,245,85,82,6,25,0.0234201
29,32,1694,3292,255,227,37,10,10,8,0.0299489
3,14,1418,3708,149,145,21,80,7,4,0.0236678
18,17,4581,1985,139,225,80,62,18,1,0.044968
11,18,2901,1443,57,206,76,18,17,1,0.0264957
2,11,4637,1864,127,117,9,97,19,27,0.0528196
6,21,4714,3541,243,74,86,75,15,16,0.081181
14,19,1725,4298,156,72,49,28,7,13,0.0229104
11,31,3041,2982,102,171,19,88,29,18,0.0456338
6,30,4025,1867,179,128,57,78,9,4,0.0437949
25,15,1656,3688,160,150,53,27,31,22,0.0258574
18,7,2876,2197,29,131,14,2,11,29,0.0431026
21,24,1972,1691,56,224,7,21,21,21,0.026893
29,8,3822,2902,130,41,26,96,9,18,0.04766
23,1,3033,1449,241,64,22,40,10,19,0.0251734
21,14,3625,4651,36,219,56,88,4,10,0.0513712
13,29,3618,4230,35,124,96,41,23,9,0.0607106
25,16,1171,4085,209,54,24,45,22,26,0.0235227
3,27,4972,1906,220,107,79,78,17,15,0.0680531
12,12,3258,3514,150,253,12,53,13,8,0.0550771
30,27,2634,3718,171,126,46,90,32,5,0.0459192
16,10,4994,2972,118,114,31,30,20,5,0.0481669
24,3,3633,1738,55,103,23,78,15,4,0.0273812
29,5,1821,1577,189,139,10,27,28,13,0.0280452
15,5,2181,3378,250,90,45,4,7,8,0.0317513
28,23,3289,3212,43,140,8,77,17,31,0.0431928
26,15,3353,1514,177,116,79,64,11,30,0.0317181
8,15,2406,4372,177,75,8,8,11,26,0.0586703
14,2,4945,2731,44,168,96,64,30,19,0.0521093
26,14,4879,3806,72,154,3,35,18,19,0.0768674
25,6,4679,3310,80,214,64,36,24,24,0.0679222
16,9,1748,1327,31,186,93,50,26,9,0.0188867
18,27,4840,2801,104,144,94,97,16,9,0.0437887
5,20,3791,3279,168,61,17,96,4,5,0.049189
30,12,3771,3019,252,182,45,39,26,15,0.0583153
8,12,3989,4916,63,121,63,86,8,7,0.0560784
16,20,1009,3271,24,129,10,88,25,28,0.0131365
7,9,3634,1982,187,112,18,43,2,5,0.0356211
23,2,4105,1951,63,130,59,13,10,12,0.0316937
